R1,F1,M1,R2,F2,M2,R3,F3,M3,R4,F4,M4
0,0,0,0,0,0,0,0,0,2.178976947,0.301029996,3.65966265
0,0,0,0,0,0,1.301029996,0,3.152477874,0,0,0
0,0,0,2.187520721,0,2.714808585,0,0,0,0,0,0
0,0,0,2.133538908,0,3.13008747,0,0,0,0,0,0
0,0,0,1.748188027,0.477121255,3.635527186,1.949390007,0,3.193124598,2.217483944,0,3.153012526
0,0,0,0,0,0,0,0,0,1.785329835,0,3.626694535
0,0,0,2.204119983,0,2.714808585,0,0,0,0,0,0
1.806179974,0.301029996,3.346396165,1.799340549,0.477121255,3.45197156,0.77815125,0.301029996,3.474306587,1.51851394,0,3.414484116
1.633468456,0,3.431354274,1.832508913,0,3.142787837,1.929418926,0,3.246760687,0,0,0
0,0,0,0,0,0,1.886490725,0.301029996,3.579274301,0,0,0
0,0,0,0,0,0,0,0,0,1.531478917,0.301029996,3.547057541
2.064457989,0,3.181645527,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.77815125,0.477121255,3.796695449,0,0,0
2.021189299,0,3.21987877,0,0,0,1.568201724,0,3.19723881,0,0,0
0,0,0,2.049218023,0,3.227361941,0,0,0,0,0,0
2.017033339,0.301029996,3.924861851,2.217483944,0,2.714808585,2.123851641,0,3.139879086,0,0,0
0,0,0,1.897627091,0.477121255,3.581164642,2.103803721,0,3.489210521,0,0,0
2.089905111,0.477121255,3.84814773,1.799340549,0.301029996,2.820146537,0,0,0,2.245512668,0,3.6787818
0,0,0,0,0,0,0,0,0,2.235528447,0,3.153012526
1.505149978,0.301029996,3.44544961,1.544068044,0,3.133538908,0,0,0,0,0,0
0,0,0,1.602059991,0,3.111450639,0,0,0,0,0,0
0.301029996,0.477121255,3.761480501,1.579783597,0.477121255,3.746638846,1.477121255,0,3.679763559,0,0,0
1.84509804,0,3.457454962,0,0,0,1.531478917,0,3.407626509,0,0,0
1.838849091,0,3.457454962,0,0,0,0,0,0,1.62324929,0,3.715514111
0,0,0,1.397940009,0,2.662948622,1.431363764,0,3.609165484,0,0,0
2.204119983,0,3.959796777,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.875061263,0,3.11916598
0.602059991,0,3.267599254,0,0,0,0,0,0,0,0.301029996,3.660989544
1.556302501,0.301029996,4.199755177,0,0,0,1.755874856,0,3.422216494,0,0,0
0,0,0,0,0,0,0,0,0,1.995635195,0.301029996,3.381462211
0,0,0,1.949390007,0,3.108157396,0,0,0,0,0,0
2.238046103,0,3.112130326,0,0,0,0,0,0,0,0,0
1.886490725,0,3.674401476,2.012837225,0,3.13008747,0,0,0,0,0,0
1.69019608,0,3.149295725,0,0,0,0,0,0,0,0,0
0,0,0,2.033423755,0,3.431117466,0,0,0,0,0,0
1.875061263,0.477121255,3.647457276,2.201397124,0,3.473735257,2.204119983,0,3.344473291,0,0,0
0,0,0,0,0,0,0,0,0,1.51851394,0,3.408239965
0,0,0,2.021189299,0,3.089745848,2.146128036,0,3.180605649,0,0,0
1.755874856,0,3.457454962,0,0,0,1.342422681,0.301029996,3.580780833,0,0,0
0,0,0,0,0,0,1.342422681,0,3.679763559,0,0,0
1.886490725,0,3.674401476,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.707570176,0,3.679763559,0,0,0
0.301029996,0,3.267599254,0,0,0,0,0,0,0,0,0
1.505149978,0,3.149295725,0,0,0,0,0,0,0,0,0
0,0,0,1.491361694,0.301029996,3.392266067,0,0,3.243863772,0,0,0
0,0,0,0,0,0,0,0,0,1.799340549,0,3.100703083
0,0,0,0,0,0,1.681241237,0,3.193124598,1.113943352,0,3.494317738
1.079181246,0.301029996,3.543322901,0,0,0,0,0,0,0,0,0
1.86923172,0,3.288749082,0,0,0,1.568201724,0,3.193124598,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,1.579783597,0.477121255,3.501758337,0,0,0,0,0,0
0,0,0,1.897627091,0,3.390383061,0,0,0,0,0,0
0,0,0,1.653212514,0,3.480649404,0,0,0,1.986771734,0,3.6787818
0,0,0,2.004321374,0,3.163475845,0,0,0,1.431363764,0.477121255,3.590112888
0,0,0,0,0,0,0,0,0,2.245512668,0,3.416402733
1.662757832,0,3.589779077,0,0,0,1.929418926,0.301029996,3.754071956,0,0,0
0,0,0,1.397940009,0.77815125,4.033170416,1.176091259,0,3.679763559,1.62324929,0.477121255,3.803281963
0.602059991,0,3.934576216,0,0,0,0,0,0,1.832508913,0.301029996,3.97449448
0,0,0,0,0,0,1.954242509,0,3.245512668,0,0,0
0,0,0,2.201397124,0,2.714808585,0,0,0,0,0,0
0.698970004,0.301029996,3.244073541,0,0,0,0,0,0,0,0,0
0.602059991,0.301029996,3.82222473,1.73239376,0.301029996,3.267048676,0,0,0,1.799340549,0,3.862294524
0,0,0,2.187520721,0,2.714808585,0,0,0,0,0,0
0,0,0,1.886490725,0,3.560026249,0,0,0,0,0,0
2.164352856,0,3.602165904,0,0,0,0,0,0,0,0,0
1.544068044,0,2.895533495,1.612783857,0.301029996,3.582920941,0,0,0,1.544068044,0,3.401733079
1.86923172,0.477121255,3.828230438,1.913813852,0,3.409187392,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.414973348,0.301029996,3.420004109
1.041392685,0,3.479037062,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,0,0,0,1.079181246,0,3.29666519,0,0,0
0,0,0,2.120573931,0,2.714808585,0,0,0,0,0,0
1.041392685,0,3.113622157,0,0,0,0,0,0,0,0,0
1.963787827,0,2.85539497,0,0,0,0,0,0,0,0,0
2.225309282,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.181843588,0,3.245512668
0,0,0,0,0,0,0,0,0,1.806179974,0,3.017196484
0,0,0,0,0,0,0.954242509,0,3.407626509,0,0,0
0,0,0,1.792391689,0.84509804,3.980587167,0,0,0,2.204119983,0,3.329103785
0,0,0,2.041392685,0,3.018691455,0,0,0,0,0,0
0,0,0,2.158362492,0,2.714808585,0,0,0,0,0,0
1.963787827,0,3.39707055,1.799340549,0,3.355710667,2.247973266,0,3.700063886,0,0,0
2.206825876,0.301029996,3.870769994,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.799340549,0,3.100703083
0,0,0,2.071882007,0,3.77815125,0,0,0,0,0,0
2.225309282,0,3.520908766,0,0,0,0,0,0,0,0,0
1.949390007,0,3.674401476,0,0,0,0,0,0,0.698970004,0,3.626694535
2.071882007,0,3.852278116,0,0,0,0,0,0,0,0,0
0,0,0,2.146128036,0.477121255,3.77815125,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.176091259,0,3.017196484
1.851258349,0.477121255,3.841363445,2.049218023,0,3.407330139,0,0,0,0,0,0
1.633468456,0.698970004,4.009086666,1.748188027,0.301029996,3.743561563,1.146128036,0.477121255,3.674241133,0,0,0
0,0,0,0,0,0,0,0,0,1.079181246,0.477121255,3.663734353
1.69019608,0.77815125,3.933565617,1.838849091,0.477121255,3.766816359,0,0,0,0,0,0
1.079181246,0.301029996,4.314789631,0,0,0,1.963787827,0,3.755293519,0,0,0
1.633468456,0,4.066900332,0,0,0,1.681241237,0,3.79518459,2.096910013,0,4.006037955
0,0,0,0,0,0,0,0,3.243863772,0,0,0
0,0,0,2.198657087,0,2.714808585,0,0,0,0,0,0
1.959041392,0.301029996,3.497918743,1.51851394,0.477121255,3.293900741,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.222716471,0.301029996,3.217774402
0,0,0,2.017033339,0,3.13008747,0,0,0,0,0,0
0.602059991,0.301029996,3.603975798,0,0,0,2.012837225,0,3.504497374,0.602059991,0.477121255,3.867339341
0,0,0,2.004321374,0,3.53145263,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
1.799340549,0.602059991,4.024146787,1.681241237,0.698970004,4.199090276,0,0,0,0,0,0
2.096910013,0.301029996,3.640751487,2.158362492,0,2.714808585,1.531478917,0.301029996,3.497273104,0,0,0
1.986771734,0,3.284434163,0,0,0,0,0,0,1.278753601,0,3.417994573
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
1.477121255,0,3.480872708,0,0,0,0,0,0,0,0,0
0,0,0,1.84509804,0,3.441099873,0,0,0,1.681241237,0,3.569187911
0,0,0,1.716003344,0,2.662948622,0,0,0,2.064457989,0,3.39707055
0,0,0,0,0,0,0,0,0,1.62324929,0,3.414484116
0,0,0,1.51851394,0.602059991,3.690374415,0,0,0,2.025305865,0,3.118691333
0,0,0,0,0,0,0.903089987,0,3.133538908,0,0,0
2.093421685,0,3.852278116,2.146128036,0,3.163475845,2.220108088,0,3.177659592,2.227886705,0,3.107430542
0,0,0,0,0,0,0,0,0,2.075546961,0,3.028073789
0,0,0,0,0,0,0,0,0,2.068185862,0,3.39707055
0,0,0,0,0,0,0,0,0,1.62324929,0,3.414484116
1.755874856,0,3.156424966,0,0,0,0,0,0,0,0,0
0,0,0,2.017033339,0,3.163475845,0,0,0,1.832508913,0,3.017196484
0,0,0,0,0,0,0,0,0,2.184691431,0,3.44667545
1.322219295,0.301029996,3.976841359,0,0,0,0,0,0,0,0,0
0,0,0,2.017033339,0,3.13008747,0,0,0,0,0,0
0,0,0,1.875061263,0,3.142787837,0,0,0,2.017033339,0,3.107430542
1.612783857,0,3.545983851,0,0,0,0,0,0,0,0,0
1.832508913,0.301029996,3.2126489,0,0,0,0,0,0,0,0,0
2.139879086,0,2.919668021,1.505149978,0.477121255,3.631920946,1.544068044,0,3.130922206,0,0,0
0,0,0,0,0,0,1.278753601,0,3.134810742,0,0,0
1.672097858,0.477121255,3.569344765,0,0,0,0,0,0,0,0,0
1.886490725,0,3.674401476,1.799340549,0,3.723687452,0,0,0,2.021189299,0,3.39707055
2.238046103,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,2.068185862,0,3.473735257,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.698970004,0,3.626694535
1.477121255,0,3.480872708,0,0,0,0,0,0,0,0,0
1.832508913,0.301029996,3.677825501,0,0,0,1.612783857,0.477121255,3.465679365,1.681241237,0.301029996,3.557693212
1.832508913,0.301029996,4.077457384,2.033423755,0.301029996,3.772243023,0,0,0,0,0,0
0,0,0,1.903089987,0.477121255,3.849181133,0,0,0,0,0,0
2.08278537,0,3.347402091,0,0,0,0,0,0,0,0,0
2.238046103,0,3.249220333,0,0,0,0,0,0,0,0,0
0.698970004,0.301029996,3.26980213,0,0,0,0,0,0,1.913813852,0,3.37161107
1.892094603,0,3.582218147,0,0,0,2.167317335,0,3.164283539,0,0,0
1.672097858,0.301029996,3.681809351,0,0,0,0,0,0,0,0,0
0,0,0,2.187520721,0,2.987384586,0.301029996,0.602059991,3.573040309,0,0,0
0,0,0,1.62324929,0.477121255,3.838019531,0,0,0,1.176091259,0.301029996,3.24159324
0,0,0,0,0,0,0,0,0,2.139879086,0,3.44667545
1.924279286,0.301029996,4.147926335,0,0,0,0,0,0,2.245512668,0,3.6787818
0,0,0,2.123851641,0,3.13008747,0,0,0,0,0,0
1.662757832,0.301029996,3.493848227,0,0,0,0,0,0,0,0,0
2.089905111,0,3.465732666,0,0,0,0.903089987,0.301029996,3.30862115,0,0,0
0,0,0,0,0,0,1.698970004,0,3.395970697,1.662757832,0,3.396469907
2.136720567,0,3.181645527,0,0,0,0,0,0,1.954242509,0.301029996,3.622127665
0,0,0,0,0,0,0,0,0,1.414973348,0,3.414484116
1.740362689,0.301029996,3.642116845,0,0,0,1.568201724,0,3.106596513,0,0,0
0,0,0,0,0,0,0,0,0,1.612783857,0,3.927724531
2.243038049,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.1430148,0,3.138173761
0,0,0,0,0,0,1.886490725,0.301029996,3.622532119,0,0,0
1.556302501,0.301029996,3.609442829,1.748188027,0,2.662948622,1.612783857,0,3.139879086,2.017033339,0,3.138173761
2.161368002,0,3.66352169,1.491361694,0.698970004,3.7376001,1.568201724,0,3.395970697,0.77815125,0,3.626694535
0,0,0,0,0,0,1.681241237,0,3.407626509,0,0,0
0,0,0,1.505149978,0.301029996,3.735162517,1.944482672,0,3.944482672,1.556302501,0.301029996,4.407929193
0,0,0,1.886490725,0.698970004,4.413336934,1.477121255,0.477121255,4.315484598,0,0,0
0,0,0,1.84509804,0,3.723687452,0,0,0,0.698970004,0.77815125,4.345936171
2.08278537,0.301029996,3.727910695,0,0,0,0.77815125,0,3.407626509,0.77815125,0.301029996,3.748811321
0,0,0,2.204119983,0,3.076439257,0,0,0,0,0,0
0,0,0,1.954242509,0.477121255,3.967861673,0.301029996,0,3.407626509,2.033423755,0,2.931339283
0,0,0,0,0,0,0,0,0,2.123851641,0.301029996,3.439203756
1.041392685,0,3.302945803,0,0,0,0,0,0,0,0,0
1.963787827,0.477121255,3.448803603,1.544068044,0,2.974058898,0,0,0,2.017033339,0,3.272626949
0,0,0,0,0,0,1.929418926,0,3.608043461,0,0,0
0,0,0,1.944482672,0,3.710217388,1.755874856,0,3.884747764,0,0,0
2.164352856,0.477121255,4.012631488,0,0,0,0,0,0,0,0,0
2.146128036,0,3.550250329,0,0,0,0,0,0,0,0,0
0,0,0,2.033423755,0,3.431117466,0,0,0,0,0,0
1.505149978,0.602059991,3.825218647,0,0,0,1.361727836,0.301029996,3.496929648,0,0,0
0,0,0,0,0,0,1.681241237,0,3.980793555,0,0,0
0,0,0,0,0,0,0,0,0,2.178976947,0,3.595812588
0,0,0,0,0,0,0,0,0,2.178976947,0,3.193124598
0.903089987,0,3.179842713,1.531478917,0,3.480649404,0,0,3.243863772,1.612783857,0,3.414484116
0,0,0,0,0,0,0,0,0,1.146128036,0.301029996,3.564544343
1.826074803,0,3.39707055,1.954242509,0.301029996,3.132731794,0,0,0,0,0,0
1.832508913,0.698970004,3.676327002,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.146128036,0,3.407626509,1.62324929,0,3.414484116
1.041392685,0,3.113622157,0,0,0,0,0,0,0,0,0
0,0,0,1.799340549,0,3.355710667,1.959041392,0,3.755293519,0,0,0
1.72427587,0,3.149295725,1.84509804,0,3.275088893,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.755874856,0.903089987,4.257692666
0,0,0,0,0,0,1.602059991,0,3.106596513,1.531478917,0,3.401733079
2.238046103,0,3.375156861,2.06069784,0,2.714808585,0,0,0,0,0,0
0,0,0,2.11058971,0.301029996,3.548772814,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.198657087,0,3.245512668
0,0,0,1.799340549,0,3.656740663,0,0,0,0,0,0
1.51851394,0,3.607445533,1.51851394,0,3.142787837,0,0,0,1.176091259,0,3.017196484
2.187520721,0,3.852278116,0,0,0,2.181843588,0,3.001568332,0,0,0
1.505149978,0,3.397244581,0,0,0,0,0,0,0,0,0
0.903089987,0,3.457454962,0,0,0,2.029383778,0,3.645503287,2.093421685,0,3.407149289
0,0,0,2.037426498,0,3.431117466,0,0,0,0,0,0
2.071882007,0,3.676186857,0,0,0,1.924279286,0,3.130922206,1.176091259,0,3.017196484
0,0,0,0,0,0,0,0,0,0,0,3.229092829
0,0,0,0,0,0,0,0,0,1.079181246,0,3.017196484
1.959041392,0,3.862898007,0,0,0,0,0,0,0,0,0
2.164352856,0,3.284434163,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.954242509,0,3.134810742,0,0,0
1.113943352,0,3.39707055,0,0,0,1.462397998,0,3.097725445,0,0,0
0,0,0,0,0,0,0,0,0,2.071882007,0,3.115372737
0,0,0,0,0,0,1.643452676,0,3.560640162,2.184691431,0,3.419721329
1.477121255,0,3.179842713,0,0,0,1.544068044,0.301029996,3.575982088,0,0,0
0,0,0,0,0,0,0,0,0,1.785329835,0,3.295577571
0,0,0,2.11058971,0,3.156222197,0,0,0,0,0,0
0,0,0,1.62324929,0.301029996,3.479210808,0,0,0,0,0,0
0,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0
0,0,0,1.51851394,0.301029996,3.593905029,1.892094603,0,3.407626509,0,0,0
2.079181246,0.301029996,3.333247538,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.176091259,0,3.017196484
1.991226076,0,3.585464158,2.243038049,0,4.301136167,0,0,0,0,0,0
1.944482672,0,3.332516225,0,0,0,0,0,0,0,0,0
0,0,0,1.886490725,0,3.142787837,0,0,0,0,0,0
0,0,0,0,0,0,1.612783857,0,3.139879086,0,0,0
2.037426498,0.903089987,4.065911169,1.602059991,0.77815125,4.064923421,0,0,0,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0
2.079181246,0,3.181645527,0,0,0,0,0,0,0,0,0
0,0,0,2.23299611,0,3.201377993,0,0,0,0,0,0
1.477121255,0,3.603260697,1.903089987,0,3.939677603,0,0,0,0,0,0
1.785329835,0,3.39707055,1.799340549,0.477121255,3.774091471,0,0,0,2.045322979,0,3.408460537
0,0,0,2.206825876,0,3.076439257,0,0,0,0,0,0
0,0,0,0,0,0,1.342422681,0,3.506828085,1.278753601,0,3.417994573
1.431363764,0,3.260838016,1.716003344,0.602059991,3.918265246,0,0,0,0,0,0
0,0,0,1.86332286,0.301029996,3.841818429,0,0,0,0,0,0
0,0,0,1.84509804,0,3.441099873,0,0,0,0,0,0
2.260071388,0,3.284434163,0,0,0,0,0,0,0,0,0
0.903089987,0.301029996,3.653583157,0,0,0,1.954242509,0,3.609165484,0,0,0
0,0,0,0,0,0,0,0,0,2.190331698,0,3.245512668
0.301029996,0,3.001915807,2.222716471,0,3.058472366,0,0,0,0,0,0
1.176091259,0.77815125,4.260680718,0,0,0,0,0,0,0,0,0
0,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0
0,0,0,2.23299611,0,3.201377993,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.880813592,0,3.89160537
2.161368002,0,3.304452712,0,0,0,0,0,0,0,0,0
0,0,0,2.155336037,0,3.332313456,1.949390007,0,3.383745137,2.033423755,0,3.394222979
0,0,0,1.531478917,0.301029996,3.292875033,0,0,0,0,0,0
1.748188027,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,2.100370545,0,3.156222197,0,0,0,0,0,0
2.021189299,0.301029996,3.495805647,0,0,0,0,0,0,0,0,0
2.243038049,0,3.66352169,0,0,0,0,0,0,0,0,0
1.77815125,0,3.138204664,2.201397124,0,2.714808585,0,0,0,0,0,0
1.681241237,0,3.39707055,0,0,0,1.880813592,0,3.395970697,0,0,0
0,0,0,2.041392685,0.477121255,3.711897048,2.238046103,0,3.177659592,0,0,0
0,0,0,1.740362689,0,3.479210808,0,0,0,0,0,0
0,0,0,0,0,0,0.698970004,0,3.407626509,0,0,0
2.146128036,0.301029996,3.505605555,0,0,0,0,0,0,0,0,0
0,0,0,2.155336037,0,3.17356616,0,0,0,2.187520721,0,3.416402733
0,0,0,2.045322979,0,3.349657419,0,0,0,0,0,0
0,0,0,0,0,0,0.84509804,0.301029996,3.373297106,0,0,0
0,0,0,0,0,0,0,0,0,2.025305865,0,3.394222979
0,0,0,1.716003344,0.477121255,3.939536418,1.875061263,0,3.407626509,1.531478917,0.301029996,3.894231871
0,0,0,2.230448921,0,3.201377993,0,0,0,0,0,0
2.079181246,0.301029996,3.405972437,1.949390007,0.477121255,3.609895778,0,0,0,1.113943352,0.602059991,4.20609155
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
0,0,0,1.959041392,0,3.142787837,1.602059991,0,3.130922206,0,0,0
2.225309282,0,3.605482708,1.72427587,0,3.685788865,0,0,0,2.037426498,0,3.592493992
1.86923172,0.477121255,3.795512404,0,0,0,0,0,0,0,0,0
0,0,0,2.133538908,0.301029996,3.458597168,0,0,0,0,0,0
0,0,0,2.206825876,0,2.987384586,2.255272505,0,3.001568332,0,0,0
0.903089987,0,3.156424966,0,0,0,0,0,0,0,0,0
0,0,0,2.123851641,0,3.581351111,0,0,0,0,0,0
0,0,0,0,0,0,1.568201724,0,3.045222966,0,0,0
0,0,0,1.579783597,0.301029996,3.392266067,0,0,0,0,0,0
1.748188027,0,3.934576216,0,0,0,0,0,0,2.214843848,0,3.630133781
0,0,0,0,0,0,0,0,0,1.973127854,0,3.363887174
1.505149978,0,3.480872708,0,0,0,1.477121255,0.301029996,3.614516141,0,0,0
0,0,0,0,0,0,0,0,0,2.139879086,0,3.44667545
0,0,0,0,0,0,1.146128036,0,3.193124598,0,0,0
0,0,0,2.089905111,0,3.106300143,2.164352856,0,3.155354746,1.84509804,0.301029996,3.228492521
0,0,0,0,0,0,1.84509804,0,3.407626509,1.531478917,0,3.414484116
0,0,0,1.716003344,0.477121255,3.736710772,0,0,0,0,0,0
1.633468456,0.477121255,4.218629488,0,0,0,1.857332496,0,3.431952202,0,0,0
2.178976947,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.681241237,0,3.395970697,0,0,0
2.064457989,0.301029996,3.493321416,1.977723605,0.301029996,3.119444426,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.079181246,0,3.017196484
0,0,0,0,0,0,1.954242509,0,3.383745137,0,0,0
1.447158031,0,3.001915807,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.51851394,0,3.414484116
2.053078443,0.301029996,3.493321416,1.491361694,0,3.480649404,0,0,0,0.698970004,0.301029996,3.864238272
0,0,0,2.120573931,0,3.044363577,0,0,0,0,0,0
2.187520721,0.301029996,4.084735514,0,0,0,1.763427994,0.301029996,4.106596513,1.62324929,0,3.89160537
1.62324929,0,3.673684746,0,0,0,0,0,0,2.217483944,0,3.630133781
1.924279286,0,3.138204664,0,0,0,0,0,0,0,0,0
1.556302501,0,3.674401476,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.068185862,0,3.138173761
1.748188027,0,3.457454962,0,0,0,0,0,0,1.62324929,0.301029996,3.659774422
1.602059991,0,3.758484957,1.544068044,0,3.710217388,1.851258349,0,3.708656505,0,0,0
1.041392685,0,3.302945803,0,0,0,2,0,3.504497374,0,0,0
0.77815125,0,3.457454962,0,0,0,0,0,0,1.612783857,0,3.414484116
1.77815125,0,3.633546221,0,0,0,0,0,0,0,0,0
0,0,0,2.133538908,0,3.163475845,0,0,0,2.025305865,0,2.931339283
0,0,0,1.531478917,0.301029996,3.624592343,0,0,0,1.079181246,0.301029996,3.757559173
0,0,0,2.037426498,0,3.169302314,0,0,0,0,0,0
0,0,0,0,0,0,1.73239376,0,3.395970697,0,0,0
0,0,0,1.977723605,0,3.163475845,0,0,0,0,0,0
0,0,0,1.602059991,0.301029996,3.744847828,0,0,0,0,0,0
2.123851641,0,3.128361453,0,0,0,0,0,0,0,0,0
0,0,0,2.096910013,0,2.714808585,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.079181246,0,3.017196484
1.255272505,0,3.674401476,0,0,0,0,0,3.679763559,0,0,0
0,0,0,1.662757832,0,3.142787837,0,0,0,1.176091259,0,3.017196484
0,0,0,0,0,0,1.176091259,0,3.679763559,2.209515015,0,3.399050268
0,0,0,2.049218023,0,2.714808585,0,0,0,0,0,0
2.139879086,0,3.375156861,0,0,0,1.204119983,0,3.395970697,0,0,0
0,0,0,0,0,0,0,0,0,2.178976947,0,3.595812588
0,0,0,0,0,0,0,0,0,0,0,3.626694535
1.176091259,0,3.113622157,0,0,0,2.012837225,0,3.305544385,0,0,0
1.748188027,0,3.414652152,1.792391689,0.477121255,3.738724817,1.146128036,0,3.407626509,0,0,0
0,0,0,2.033423755,0,3.089745848,0,0,0,0,0,0
0,0,0,1.716003344,0,3.380150919,0,0,0,0,0,0
2.252853031,0,3.852278116,0,0,0,0,0,0,0,0,0
2.021189299,0.301029996,3.640751487,1.792391689,0,3.480649404,1.875061263,0.301029996,3.635370199,0,0,0
0,0,0,0,0,0,1.785329835,0.602059991,3.762405632,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,2.100370545,0,3.379124146,0,0,0,0.77815125,0,3.626694535
0,0,0,2.049218023,0,3.602166163,0,0,0,0,0,0
1.748188027,0.301029996,3.789610504,0,0,0,1.643452676,0,3.407626509,0,0,0
0,0,0,0,0,0,0,0,0,1.079181246,0,3.017196484
0,0,0,1.799340549,0,3.355710667,0,0,0,1.880813592,0.301029996,3.580614739
0,0,0,0,0,0,0,0,0,2.045322979,0,3.245512668
0,0,0,0,0,0,0,0,0,1.986771734,0,3.747705446
1.477121255,0,3.480872708,2.11058971,0,3.504062883,0.698970004,0,3.395970697,0,0,0
2.252853031,0,3.375156861,0,0,0,0,0,0,0,0,0
0,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0
0,0,0,0,0,0,1.681241237,0,3.139879086,0,0,0
0,0,0,0,0,0,0,0,0,1.792391689,0.602059991,3.741087252
0,0,0,0,0,0,0,0,0,2.149219113,0,3.44667545
0,0,0,2.037426498,0.301029996,3.793989831,0,0,0,1.886490725,0,3.626694535
0,0,0,1.832508913,0.301029996,3.267048676,1.301029996,0,3.395970697,0,0,0
0,0,0,2.230448921,0,3.201377993,1.681241237,0,3.29666519,1.431363764,0.301029996,3.720046092
0,0,0,0,0,0,0,0,0,2.235528447,0,3.193124598
2.089905111,0,3.852278116,0,0,0,2.220108088,0,3.177659592,0,0,0
0,0,0,2.187520721,0,3.646423568,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.227886705,0,3.408460537
2.245512668,0,3.66352169,1.924279286,0,3.723687452,0,0,0,0,0,0
0,0,0,0,0,0,1.740362689,0,3.679763559,1.806179974,0.301029996,3.780561941
0,0,0,1.505149978,0,2.662948622,0,0,0,0.698970004,0,3.626694535
0,0,0,1.875061263,0,2.662948622,0,0,0,0,0,0
1.954242509,0,3.39707055,0,0,0,0,0,0,0,0,0
1.698970004,0.477121255,3.820996397,0,0,0,0,0,0,0,0,0
1.944482672,0,2.98868342,1.86332286,0.301029996,3.178180812,0,0,0,0,0,0
0,0,0,1.591064607,0,3.723687452,0,0,0,0,0,0
0,0,0,1.897627091,0.301029996,3.776652778,0,0,0,1.612783857,0,3.892257747
0.77815125,0,3.156424966,1.954242509,0,3.409187392,0,0,0,0,0,0
0,0,0,0,0,0,1.959041392,0.477121255,3.634142502,0,0,0
1.591064607,0.477121255,3.613087115,0,0,0,1.204119983,0,3.407626509,0,0,0
1.477121255,0,3.179842713,0,0,0,0,0,0,2.064457989,0,3.138173761
0,0,0,1.880813592,0.477121255,3.535863521,0,0,0,0,0,0
0,0,0,2.187520721,0,3.169302314,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3.11916598
2.025305865,0.301029996,3.463786206,0,0,0,0,0,0,0,0,0
0,0,0,2.123851641,0,3.431117466,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.755874856,0,3.468402645
0,0,0,0,0,0,0,0,0,2.049218023,0,3.115372737
0,0,0,0,0,0,0,0,0,1.995635195,0.698970004,4.232114158
2.127104798,0,2.901396876,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.662757832,0.477121255,3.823178644
0,0,0,0,0,0,1.301029996,0,3.130922206,0,0,0
0,0,0,2.089905111,0,2.829057474,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.591064607,0,3.05300157
0,0,0,0,0,0,0,0,0,2.064457989,0,3.115372737
0,0,0,1.51851394,0,3.638647608,0,0,0,0,0,0
0,0,3.156424966,1.880813592,0,3.133538908,1.301029996,0,3.407626509,0,0,0
0,0,0,0,0,0,0,0,0,2.053078443,0,3.115372737
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
