B1,I1,C1,P1,B2,I2,C2,P2,B3,I3,C3,P3,B4,I4,C4,P4,Y
0,1.701273623,0,0,0,0,0,0,0,1.567772799,0,0,0,0,0,0,N
0,3.138204664,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,N
0,3.138204664,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.172705261,0,0,0,0,0,0,0,0,0,0,N
0,3.429391449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.097725445,0,0,0,0,0,0,N
0,1.121798072,0,0.301029996,0.84509804,1.599469307,1.610242618,-0.146128036,0.301029996,0,1.783541252,0,0,0,0,0,N
0,0,0,0,0.477121255,1.616795702,0,-0.477121255,0,0,0,0,0,0,0,0,N
0,3.213775821,0,0,0.477121255,3.567277092,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,2.692181059,0,-0.301029996,0,0,0,0,0,0,1.010797972,0,N
0.477121255,3.179842713,0,-0.477121255,0.301029996,0,2.054680671,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.097725445,0,0,0,0,0,0,N
0.477121255,3.067734394,0,-0.176091259,0,0,0,0,0.301029996,3.849439352,0,0.176091259,0,0,0,0,N
0,3.319172734,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.673684746,0,0,0,1.904589829,1.821012946,0.477121255,0,0,0,0,0,0,3.630133781,0,N
0,0,0,0,0,0,0,0,0.477121255,2.805566518,0,-0.477121255,0,0,0,0,N
0,0,0,0,0,1.754219962,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.975920705,0,0.301029996,0,0,0,0,N
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.363378108,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.520908766,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,2.370325907,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,3.327990176,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.492432941,0,0,N
0.477121255,2.401691462,0,-0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,3.791075935,3.791075935,0.176091259,0.301029996,3.723687452,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.076439257,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.133538908,0,0,0,0,0,0,0,0,0,0,N
0,1.518846114,0,0.602059991,0,1.609842375,0,0.477121255,0,0.900473285,1.4046714,0.477121255,0,0,0,0,N
0,0,0,0,0,3.016042646,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.618102638,0,0,0,0,1.725782527,0,0,1.381181868,0,0,N
0,0,0,0,0,3.265008614,0,0.301029996,0.301029996,0,1.937295156,-0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.377751804,0,-0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.646313115,0,0.301029996,N
0.301029996,3.106616335,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.223884281,0,0,0,0,0.708706113,0,0,0,0,0,0,0,0,0,N
0.477121255,3.656963967,0,-0.477121255,0,0.958933729,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.477121255,2.612624593,0,-0.477121255,0,0,0,0,0,0,0,0,N
0.477121255,3.332078122,1.285552957,-0.176091259,0,0,1.617127007,0.301029996,0,0,0,0,0,0,0,0,N
0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.113622157,0,0,0,0,0,0,0,0,0.941686143,0,0,0,0,0,N
0,0.893973876,0,0,0,0,0,0,0,0,0,0,0,0,1.247166781,0,N
0,0,0,0,0.301029996,3.054680671,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,1.551595911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.876828442,1.6117961,0.301029996,0,0,0,0,0,0,0,0,N
0,0.978035934,0,0,0,3.380211242,0,0,0,0,0,0,0,0,0,0,N
0,2.333979075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,3.172082104,0,0,0,3.330006146,0,0,0,0,0,0,0,0,0,0,N
0,2.81842365,2.709279181,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.133538908,0,0,N
0,0,0,0,0,3.106300143,0,0,0,0,0,0,0,0,0,0,N
0,3.020797488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.477121255,2.93940087,0,-0.477121255,0,3.699679276,0,0,N
0,3.852278116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.130324279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.414365518,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.492432941,0,0,N
0,0,0,0,0,0,0,0,0,3.133538908,0,0,0,0,0,0,N
0,0,0,0,0,3.17356616,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,3.183411103,0,-0.301029996,0,0,0,0,0,3.419721329,0,0,N
0,0,0,0,0,1.517303613,0,0,0,0,0,0,0,0,3.414484116,0,N
0,0,0,0,0,0,0,0,0,3.470535234,0,0.477121255,0,0,0,0,N
0,4.454338107,0,0,0,0,0,0,0,0,3.779719583,0,0.301029996,0,1.996007185,-0.301029996,N
0,1.149255986,0,0.301029996,0,0,0,0,0,0,0,0,0,1.986164336,0,0.301029996,N
0,0,0,0,0,2.364636586,0,0,0,0,0,0,0,0,0,0,N
0,2.473646043,0,0.301029996,0,0,0,0,0,1.904338006,0,0,0,0,0,0,N
0,1.36873217,0,0,0,0,0,0,0,0,2.805566518,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.65966265,0,0.301029996,N
0,0,0,0,0,0,0,0,0,3.152477874,0,0,0,0,0,0,N
0,0,0,0,0.477121255,1.45953608,0,-0.477121255,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.486634793,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.542105501,0,0.477121255,0,0,1.219996745,0,0,0,1.976921267,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.551147574,0,0,N
0,0,0,0,0,1.413778589,0,0,0,0,0,0,0,0,0,0,N
0,1.270849204,0,0.301029996,0,1.468769795,0,0.477121255,0,3.152477874,3.193124598,0.301029996,0,3.414484116,0,0,N
0,1.285226239,0,0,0,1.093569814,0,0,0.477121255,2.132817335,0,-0.477121255,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.328569133,3.221314225,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.643967554,0,0.301029996,N
0,1.355570724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.77815125,1.080692106,1.671424732,-0.301029996,0,0,0,0,N
0,1.327784167,0,0,0,0,0,0,0,0,2.720117556,0,0,0,0,0,N
0,0,0,0,0,3.227361941,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.141708047,0,0,0,0,1.538717326,0,0,0,0.937295156,0,0,0,0,0,N
0,0,0,0,0,3.702084465,0,0.477121255,0.477121255,0,2.790240516,-0.477121255,0,0,0,0,N
0,2.06999648,0,0.477121255,0,0.234392423,0.59476276,0.301029996,0,0,0,0,0,0,3.076721809,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.249922539,0,0,N
0,1.266472662,0,0.301029996,0.301029996,1.033168363,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.111450639,0,0,0,0,0,0,0,0,0,0,N
0,1.503801926,0,0.477121255,0,1.256899048,1.326922463,0.477121255,0,0,2.142132979,0,0,0,0,0,N
0,3.457454962,0,0,0,0,0,0,0,0,3.407626509,0,0,0,0,0,N
0,1.40055011,0,0,0,0,0,0,0,0,0,0,0,0,1.575635025,0,N
0,0,0,0,0,0.472616924,0,0,0,1.416040886,0,0,0,0,0,0,N
0.301029996,3.357736786,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.11916598,0,0,N
0,1.014746223,0,0,0,0,0,0,0,0,0,0,0,1,1.188976669,0.301029996,N
0,1.740362689,1.731407847,0.301029996,0,0,0,0,0,0,1.321845949,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.698794625,0,0.301029996,N
0,0,0,0,0,3.108157396,0,0,0,0,0,0,0,0,0,0,N
0,3.112130326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,3.674401476,0,-0.301029996,0,3.13008747,0,0,0,0,0,0,0,0,0,0,N
0,3.149295725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0,0,N
0,3.647457276,0,0.477121255,0,0,3.473735257,0,0,0,1.982745455,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.408239965,0,0,N
0,0,0,0,0,3.089745848,0,0,0,0,3.180605649,0,0,0,0,0,N
0,1.357084417,0,0,0,0,0,0,0,3.097725445,3.407626509,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0.84509804,1.521401067,0,-0.84509804,0,0,0,0,N
0,1.649095611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,2.980793555,0,-0.301029996,0,0,0,0,N
0,3.267599254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.672174471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.288488721,0.96035264,0.301029996,0,0,3.243863772,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.100703083,0,0,N
0,0,0,0,0,0,0,0,0,1.06279083,0,0,0,1.613504146,0,0,N
0.477121255,1.845660046,0,-0.176091259,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.251322584,0,0,0,0,0,0,0,0,2.716003344,0,0,0,0,0,N
0,0,0,0,0,3.13008747,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.501758337,0,0.477121255,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.390383061,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.350315635,0,0,0,0,0,0,0,3.6787818,0,0,N
0,0,0,0,0,3.163475845,0,0,0,0,0,0,0,2.890398048,3.207468316,0.477121255,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.416402733,0,0,N
0,1.45305851,0,0,0,0,0,0,0,1.416400433,1.502928518,0.301029996,0,0,0,0,N
0,0,0,0,0.301029996,2.880530771,0,0.477121255,0,1.454454278,0,0,0.301029996,0,2.201221971,0.176091259,N
0,1.681723185,0,0,0,0,0,0,0,0,0,0,0.301029996,3.626902714,3.715514111,0,N
0,0,0,0,0,0,0,0,0,3.245512668,0,0,0,0,0,0,N
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,N
0.602059991,1.05655282,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.569371699,0,0.301029996,0,1.166678131,0,0.301029996,0,0,0,0,0,0,1.794108662,0,N
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.258996253,0,0,0,0,0,0,0,0,0,0,N
0,3.602165904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0.72527178,0,0,0.301029996,0,2.491443476,0,0,0,0,0,0.301029996,0,1.304823066,-0.301029996,N
0.602059991,3.590279317,0,-0.124938737,0,0,3.409187392,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.420004109,0,0,N
0.301029996,1.433714083,0,-0.301029996,0.301029996,3.13008747,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.477121255,2.255272505,0,-0.477121255,0,0,0,0,N
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,N
0.301029996,1.883173235,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.378273716,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0.952738494,0,0,N
0,0,0,0,0,0,0,0,0,2.930505254,0,0,0,0,0,0,N
0,0,0,0,0.477121255,3.189640568,1.155815303,0.367976785,0,0,0,0,0.477121255,0,2.550952535,-0.477121255,N
0,0,0,0,0,3.018691455,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,N
0,1.438029158,0,0,0,1.287524805,0,0,0,0,3.700063886,0,0,0,0,0,N
0,3.870769994,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.100703083,0,0,N
0,0,0,0,0,1.985759561,0,0,0,0,0,0,0,0,0,0,N
0,3.520908766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.720158967,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,1.8071506,0,N
0,2.039364759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.736758565,2.102662342,0.477121255,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.415136492,0,N
0,2.966487265,0,0.477121255,0.301029996,2.930208884,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,1.890182498,1.00207584,0.698970004,0,0.518810126,1.616795702,0.301029996,0.301029996,0,1.68540978,0.176091259,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.602059991,1.972641966,1.092917197,-0.124938737,N
0.477121255,2.14396685,1.330350163,0.301029996,0.301029996,2.237732193,3.193625963,0.176091259,0,0,0,0,0,0,0,0,N
0,4.314789631,0,0.301029996,0,0,0,0,0.301029996,0,3.755293519,-0.301029996,0,0,0,0,N
0,1.920772296,0,0,0,0,0,0,0.301029996,0,2.79518459,-0.301029996,0,0,2.558879924,0,N
0,0,0,0,0,0,0,0,0,3.243863772,0,0,0,0,0,0,N
0,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.548528736,0,-0.176091259,0.602059991,1.131469705,1.646701895,-0.124938737,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.916744407,0,-0.176091259,N
0,0,0,0,0.301029996,2.088694785,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,1.067417356,1.050092771,0.301029996,0,0,0,0,0.698970004,0,1.861044698,-0.698970004,0.77815125,2.329279291,2.909849047,-0.301029996,N
0,0,0,0,0.301029996,3.53145263,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.938015238,0,0,N
0.301029996,4.024146787,0,0.301029996,0.477121255,0.792687875,2.278773416,0.22184875,0,0,0,0,0,0,0,0,N
0,3.640751487,0,0.301029996,0,0,1.158506084,0,0,3.139879086,3.246125235,0.301029996,0,0,0,0,N
0,2.983404167,0,0,0,0,0,0,0,0,0,0,0,0,1.560662076,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.017196484,0,0,N
0.301029996,2.781902704,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.839039881,0,0,0,0,0,0,0,0,3.569187911,0,N
0,0,0,0,0,0.555738653,0,0,0,0,0,0,0,0,3.39707055,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.310680395,0,-0.301029996,N
0,0,0,0,0.301029996,3.327632151,1.086968097,0.301029996,0,0,0,0,0.698970004,0,2.817661338,-0.698970004,N
0,0,0,0,0,0,0,0,0,2.531478917,0,0,0,0,0,0,N
0,3.852278116,0,0,0,0,1.561415854,0,0,0,1.94721067,0,0,0,2.066037856,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.242743955,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.096040554,0,-0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.274605029,0,0,N
0,1.056054421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.163475845,0,0,0,0,0,0,0,0,3.017196484,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,3.44667545,0,-0.477121255,N
0.301029996,3.603260697,2.561868011,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.35193622,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.121598538,0,0,0,0,0,0,0,0,3.107430542,0,N
0.301029996,1.653889249,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,1.326158175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.266455507,0,0,0,1.46165923,0,0.477121255,0,0,2.82989221,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.134810742,0,0,0,0,0,0,N
0,1.435805856,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.649095611,0,0,0,1.655501591,0,0,0,0,0,0,0.301029996,3.39707055,0,-0.301029996,N
0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.473735257,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.692196084,0,0,N
0.301029996,3.480872708,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.698970004,2.623865556,0,-0.397940009,0,0,0,0,0.602059991,1.175133898,1.234083206,-0.124938737,0.301029996,2.11053518,0,0,N
0.301029996,2.25952114,0,0,0,2.416631464,3.431117466,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0.477121255,3.211153133,2.019595556,0,0,0,0,0,0,0,0,0,N
0,3.347402091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.249220333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.126280582,0,0,0,0,0,0,0,0,0,0,0,3.37161107,0,0,N
0.301029996,2.167244799,0,-0.301029996,0,0,0,0,0,0,3.164283539,0,0,0,0,0,N
0,1.964606265,1.364379834,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.572411238,0,0,0.602059991,2.272010313,0,0,0,0,0,0,N
0,0,0,0,0,1.698140444,0,0.477121255,0,0,0,0,0,2.84744743,3.017196484,0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.492432941,0,-0.301029996,N
0,2.172159996,1.979796277,0.301029996,0,0,0,0,0,0,0,0,0,0,3.076721809,0,N
0,0,0,0,0,2.528027479,0,0,0,0,0,0,0,0,0,0,N
0.698970004,1.965816365,0,-0.397940009,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.687581415,0,0,0,0,0,0,0,1.065583102,0,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.395970697,0,0,0.301029996,0,3.095439912,-0.301029996,N
0,3.181645527,0,0,0,0,0,0,0,0,0,0,0.301029996,2.047159707,3.419721329,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.414484116,0,-0.301029996,N
0,3.181645527,1.353651241,0.301029996,0,0,0,0,0,0,3.106596513,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.784709731,0,0,N
0,2.472066874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.138173761,0,0,N
0,0,0,0,0,0,0,0,0,3.622532119,0,0.301029996,0,0,0,0,N
0,1.442125494,0,0.301029996,0,0,0.569526937,0,0,3.139879086,0,0,0,0,1.257360168,0,N
0,2.083738094,0,0,0,1.827181272,0.676176888,0.698970004,0,0,2.267071715,0,0,0,1.386145287,0,N
0,0,0,0,0,0,0,0,0,3.407626509,0,0,0,0,0,0,N
0,0,0,0,0,1.59528343,1.087779547,0.301029996,0,0,2.087150176,0,0,2.194982809,3.620558069,0.301029996,N
0,0,0,0,0.301029996,3.714366929,0,0.397940009,0.301029996,2.676642812,3.202145325,0.176091259,0,0,0,0,N
0,0,0,0,0,3.246566198,0,0,0,0,0,0,0.301029996,3.097179387,0,0.477121255,N
0.301029996,3.727910695,0,0,0,0,0,0,0,3.407626509,0,0,0,1.352843926,1.386145287,0.301029996,N
0,0,0,0,0.477121255,2.231341217,0,-0.477121255,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.689206855,1.755974878,0.477121255,0,0,3.407626509,0,0,0,2.931339283,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.235083773,2.058992514,0.301029996,N
0,1.213040691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.334860251,0,0.176091259,0,0,2.496937643,0,0,0,0,0,0,0,1.391813357,0,N
0,0,0,0,0,0,0,0,0.301029996,3.608043461,0,-0.301029996,0,0,0,0,N
0,0,0,0,0,1.74642956,0,0,0,0,1.784377218,0,0,0,0,0,N
0,3.465904168,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.916781874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0,0,N
0.698970004,3.675626647,0,-0.096910013,0,0,0,0,0,0,3.36452702,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0.698970004,3.135695515,0,-0.698970004,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.13341459,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193124598,0,N
0.301029996,2.480872708,0,-0.301029996,0.301029996,0,1.695319569,-0.301029996,0,0.981412682,0,0,0,2.569386076,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.138922755,0,0.301029996,N
0,1.332612561,0,0,0,0.998681958,0.708706113,0.301029996,0,0,0,0,0,0,0,0,N
0.602059991,2.898175752,0,0.096910013,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.179739804,0,0,0,0,1.274605029,0,N
0,3.113622157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.753650676,0,0,0,0,1.791505692,0,0,0,0,0,N
0,3.149295725,0,0,0,0,2.128960858,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,1.079181246,3.027243745,0,-0.301029996,N
0,0,0,0,0,0,0,0,0.698970004,1.255338165,0,-0.698970004,0,1.520919486,0,0,N
0,3.375156861,0,0,0,0,2.714808585,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,3.206742608,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,N
0,0,0,0,0,3.054680671,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.762347493,0,-0.301029996,0.301029996,1.586485336,0,-0.301029996,0,0,0,0,0,0,2.415136492,0,N
0,2.389880118,0,0,0,0,0,0,0,0,3.001568332,0,0,0,0,0,N
0.301029996,3.096214585,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.311326926,0,0,0,0,0,0,0,0,3.043443296,0,0.301029996,1.794365432,0,-0.301029996,N
0,0,0,0,0,3.431117466,0,0,0,0,0,0,0,0,0,0,N
0,1.8632735,0,0,0,0,0,0,0,0,3.130922206,0,0,0,2.540075229,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.229092829,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.813076501,0,0,N
0,3.862898007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.585464158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.166327793,0,0,0,0,0,0,N
0.477121255,2.054647869,0,-0.477121255,0,0,0,0,0,3.097725445,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.115372737,0,0,N
0,0,0,0,0,0,0,0,0.602059991,1.60159877,0,-0.602059991,0,0,3.419721329,0,N
0.301029996,2.179842713,0,-0.301029996,0,0,0,0,0.301029996,1.534589403,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.22003061,0,0,N
0,0,0,0,0,3.156222197,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.479210808,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.811718598,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.593905029,0,0.301029996,0,0,3.407626509,0,0,0,0,0,N
0,1.804429563,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0.799712539,0,0,N
0,1.656045232,0,0,0.301029996,0,4.301136167,-0.301029996,0,0,0,0,0,0,0,0,N
0.301029996,3.332516225,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.142787837,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.602059991,1.200359834,0,-0.602059991,0,0,0,0,N
0.954242509,2.298401333,1.644239642,-0.051152522,1,0.930990573,2.344044564,-0.22184875,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.13008747,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.811718598,0,0,0,0,0,0,0,0,0,0,N
0,3.181645527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.201377993,0,0,0,0,0,0,0,0,0,0,N
0,3.302230701,0,0,0,0,3.939677603,0,0,0,0,0,0,0,0,0,N
0,1.310710719,0,0,0,1.755145705,0,0.477121255,0,0,0,0,0,0,3.408460537,0,N
0,0,0,0,0,2.599318002,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.300002209,0,0,0,0,1.986630808,0,N
0.477121255,2.11470998,0,-0.477121255,0.477121255,3.78594785,3.337617612,0.124938736,0,0,0,0,0,0,0,0,N
0,0,0,0,0.477121255,3.153788186,1.971277857,-0.176091259,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.963978618,0,0,0,0,0,0,0,0,0,0,N
0,3.284434163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.649261783,0,-0.176091259,0,0,0,0,0,1.640682535,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.768391413,0,0,N
0.301029996,2.700885811,0,-0.301029996,0.602059991,1.97929112,0,-0.602059991,0,0,0,0,0,0,0,0,N
0.602059991,2.863783715,0,0.176091259,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.016042646,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.201377993,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.89160537,0,0,N
0.301029996,2.526301462,0,-0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.764111732,0,0,0,0,1.410617283,0,0,0,2.917101724,0,N
0,0,0,0,0,1.128522177,0,0.301029996,0,0,0,0,0,0,0,0,N
0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.855192201,0,0,0,0,0,0,0,0,0,0,N
