1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276
0.775659415,0.001251332,0.001158071,0.001334988,0.001762323,0.001453571,0.00040033,0.000873784,0.001091634,0.00025258,0,0.001563427,0.001187238,0,0.001568385,0.001239384,0.000961663,0.000934658,0.001573276,0.001515481,0.001663231,0,0.000757741,0.001325523,0.001491964,0.001239384,0.001344214,0.000586473,0.00040033,0,0,0.00040033,0.001344214,0,0,0,0,0,0,0,0.001262901,0.00065291,0,0,0.001109413,0,0.000586473,0,0,0.00040033,0,0,0.000586473,0,0,0.000586473,0.00025258,0,0,0,0,0,0,0,0,0.00025258,0,0,0,0.762556099,0.001027789,0.001535846,0.001376609,0.001745807,0.001027789,0.000256947,0.001207765,0.001296144,0.001178094,0,0.001296144,0.001464713,0,0.001411117,0.00130721,0.001003865,0.000407252,0.001505193,0.001411117,0.001580161,0.000256947,0.000950818,0.001193226,0.001600478,0.001272967,0.00130721,0.000664199,0.000256947,0,0.001193226,0.000513895,0.001450174,0,0.000853561,0.000596613,0,0,0,0,0.001128594,0,0,0,0.001003865,0,0.000513895,0,0,0,0,0,0,0,0,0.000596613,0.000407252,0,0,0,0,0,0,0,0,0,0,0,0,0.753863236,0.000892687,0.001096154,0.001301678,0.001834316,0.000724423,0,0.000774134,0.000892687,0.001524241,0.000258045,0.001334071,0.001323583,0,0.001354199,0.001312792,0.000667035,0.000408991,0.001391458,0.001417143,0.001240512,0.000408991,0.000817982,0.001448845,0.001150732,0.001198322,0.001312792,0,0,0,0.001183124,0,0.001631339,0,0.000724423,0.000857205,0.000724423,0,0.000258045,0,0.001212923,0.000774134,0.000516089,0,0.000857205,0,0.000599161,0,0.000408991,0,0,0,0,0,0.000408991,0.000408991,0,0.000408991,0,0,0,0.000258045,0,0,0,0,0,0,0,0.002532136,0.00120237,0.001705454,0.001768214,0.599234801,0.001101749,0,0,0.001476422,0.001753245,0,0.001908765,0.001849705,0.001286136,0.001885969,0.00187417,0,0.000695126,0.00187417,0.001572223,0.002137425,0.000347563,0.000807016,0.00183701,0.002009387,0.001721895,0.001705454,0.000695126,0,0.002158176,0.001885969,0,0.001502142,0,0.000550874,0.000975733,0.000975733,0,0,0,0.001633699,0,0.000975733,0.000898437,0,0,0.000347563,0.000975733,0.000695126,0,0.000347563,0.000347563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762556099,0.001027789,0.001535846,0.001376609,0.001745807,0.001027789,0.000256947,0.001207765,0.001296144,0.001178094,0,0.001296144,0.001464713,0,0.001411117,0.00130721,0.001003865,0.000407252,0.001505193,0.001411117,0.001580161,0.000256947,0.000950818,0.001193226,0.001600478,0.001272967,0.00130721,0.000664199,0.000256947,0,0.001193226,0.000513895,0.001450174,0,0.000853561,0.000596613,0,0,0,0,0.001128594,0,0,0,0.001003865,0,0.000513895,0,0,0,0,0,0,0,0,0.000596613,0.000407252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762173041,0.00120237,0.001705454,0.001768214,0.001990813,0.001101749,0,0,0.001476422,0.001753245,0,0.001908765,0.001849705,0.001286136,0.001885969,0.00187417,0,0.000695126,0.00187417,0.001572223,0.002137425,0.000347563,0.000807016,0.00183701,0.002009387,0.001721895,0.001705454,0.000695126,0,0.002158176,0.001885969,0,0.001502142,0,0.000550874,0.000975733,0.000975733,0,0,0,0.001633699,0,0.000975733,0.000898437,0,0,0.000347563,0.000975733,0.000695126,0,0.000347563,0.000347563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755743194,0.001785375,0.002192309,0.002603357,0.003668632,0.001448845,0,0.001548267,0.001785375,0.003048482,0.000516089,0.002668142,0.002647167,0,0.002708398,0.002625584,0.001334071,0.000817982,0.002782916,0.002834285,0.002481023,0.000817982,0.001635964,0.00289769,0.002301464,0.002396643,0.002625584,0,0,0,0.002366249,0,0.003262678,0,0.001448845,0.001714411,0.001448845,0,0.000516089,0,0.002425846,0.001548267,0.001032178,0,0.001714411,0,0.001198322,0,0.000817982,0,0,0,0,0,0.000817982,0.000817982,0,0.000817982,0,0,0,0.000516089,0,0,0,0,0,0,0,0.763439109,0.001803556,0.002558181,0.002652321,0.00298622,0.001652623,0,0,0.002214634,0.002629867,0,0.002863148,0.002774558,0.001929204,0.002828953,0.002811255,0,0.001042689,0.002811255,0.002358334,0.003206137,0.000521345,0.001210524,0.002755515,0.00301408,0.002582843,0.002558181,0.001042689,0,0.003237264,0.002828953,0,0.002253214,0,0.000826312,0.001463599,0.001463599,0,0,0,0.002450548,0,0.001463599,0.001347656,0,0,0.000521345,0.001463599,0.001042689,0,0.000521345,0.000521345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188935798,0.000446344,0.000548077,0.000650839,0.000917158,0.000362211,0,0.000387067,0.000446344,0.229398242,0.000129022,0.000667035,0.000661792,0,0.000677099,0.19757519,0.000333518,0.000204495,0.000695729,0.000708571,0.000620256,0.000204495,0.000408991,0.000724423,0.000575366,0.000599161,0.000656396,0,0,0,0.000591562,0,0.000815669,0,0.000362211,0.000428603,0.000362211,0,0.000129022,0,0.000606461,0.000387067,0.000258045,0,0.000428603,0,0.00029958,0,0.000204495,0,0,0,0,0,0.000204495,0.000204495,0,0.000204495,0,0,0,0.000129022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475409,0.000256947,0.000383962,0.000344152,0.000436452,0.000256947,6.42368E-05,0.121078481,0.000324036,0.000294523,0,0.000324036,0.000366178,0,0.000352779,0.000326802,0.000250966,0.000101813,0.000376298,0.000352779,0.474443357,6.42368E-05,0.000237705,0.000298307,0.00040012,0.000318242,0.000326802,0.00016605,6.42368E-05,0,0.000298307,0.000128474,0.000362543,0,0.00021339,0.000149153,0,0,0,0,0.000282149,0,0,0,0.000250966,0,0.000128474,0,0,0,0,0,0,0,0,0.000149153,0.000101813,0,0,0,0,0,0,0,0,0,0,0,0,0.007519833,0.00357075,0.004384618,0.005206713,0.007337263,0.00289769,0,0.003096534,0.00357075,0.006096963,0.001032178,0.005336283,0.005294334,0,0.005416796,0.005251168,0.002668142,0.001635964,0.005565832,0.005668571,0.004962047,0.001635964,0.003271927,0.005795381,0.004602928,0.004793287,0.005251168,0,0,0,0.004732498,0,0.659060942,0,0.00289769,0.003428821,0.00289769,0,0.001032178,0,0.004851691,0.003096534,0.002064356,0,0.003428821,0,0.002396643,0,0.001635964,0,0,0,0,0,0.001635964,0.001635964,0,0.001635964,0,0,0,0.001032178,0,0,0,0,0,0,0,0.000542601,0.000257651,0.000365454,0.000378903,0.000426603,0.000236089,0,0,0.000316376,0.000375695,0,0.000409021,0.000396365,0.000275601,0.000404136,0.000401608,0,0.000148956,0.000401608,0.000336905,0.641685411,7.44778E-05,0.000172932,0.000393645,0.000430583,0.000368978,0.000365454,0.000148956,0,0.000462466,0.000404136,0,0.000321888,0,0.000118045,0.000209086,0.000209086,0,0,0,0.000350078,0,0.000209086,0.000192522,0,0,7.44778E-05,0.000209086,0.000148956,0,7.44778E-05,7.44778E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753863236,0.000892687,0.001096154,0.001301678,0.001834316,0.000724423,0,0.000774134,0.000892687,0.001524241,0.000258045,0.001334071,0.001323583,0,0.001354199,0.001312792,0.000667035,0.000408991,0.001391458,0.001417143,0.001240512,0.000408991,0.000817982,0.001448845,0.001150732,0.001198322,0.001312792,0,0,0,0.001183124,0,0.001631339,0,0.000724423,0.000857205,0.000724423,0,0.000258045,0,0.001212923,0.000774134,0.000516089,0,0.000857205,0,0.000599161,0,0.000408991,0,0,0,0,0,0.000408991,0.000408991,0,0.000408991,0,0,0,0.000258045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753863236,0.000892687,0.001096154,0.001301678,0.001834316,0.000724423,0,0.000774134,0.000892687,0.001524241,0.000258045,0.001334071,0.001323583,0,0.001354199,0.001312792,0.000667035,0.000408991,0.001391458,0.001417143,0.001240512,0.000408991,0.000817982,0.001448845,0.001150732,0.001198322,0.001312792,0,0,0,0.001183124,0,0.001631339,0,0.000724423,0.000857205,0.000724423,0,0.000258045,0,0.001212923,0.000774134,0.000516089,0,0.000857205,0,0.000599161,0,0.000408991,0,0,0,0,0,0.000408991,0.000408991,0,0.000408991,0,0,0,0.000258045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761540007,0.000901778,0.00127909,0.00132616,0.00149311,0.000826312,0,0,0.001107317,0.001314934,0,0.001431574,0.001387279,0.000964602,0.001414477,0.001405628,0,0.000521345,0.001405628,0.001179167,0.001603068,0.000260672,0.000605262,0.001377758,0.00150704,0.001291422,0.00127909,0.000521345,0,0.001618632,0.001414477,0,0.001126607,0,0.000413156,0.0007318,0.0007318,0,0,0,0.001225274,0,0.0007318,0.000673828,0,0,0.000260672,0.0007318,0.000521345,0,0.000260672,0.000260672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000845172,0.000456795,0.000682598,0.000611826,0.000775914,0.000456795,0.000114199,0.000536785,0.000576064,0.157602776,0,0.346214347,0.000650983,0,0.000627163,0.000580982,0.000446162,0.000181001,0.000668974,0.000627163,0.000702294,0.000114199,0.000422586,0.000530323,0.000711324,0.000565763,0.000580982,0.0002952,0.000114199,0,0.000530323,0.000228398,0.000644522,0,0.00037936,0.000265161,0,0,0,0,0.000501597,0,0,0,0.000446162,0,0.000228398,0,0,0,0,0,0,0,0,0.000265161,0.000181001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253846669,0.000300593,0.000426363,0.133058097,0.000497703,0.000275437,0,0,0.000369106,0.000438311,0,0.000477191,0.000462426,0.000321534,0.000471492,0.000468543,0,0.000173782,0.047322795,0.000393056,0.000534356,8.68908E-05,0.000201754,0.000459253,0.201441027,0.000430474,0.000426363,0.000173782,0,0.000539544,0.000471492,0,0.000375536,0,0.000137719,0.000243933,0.000243933,0,0,0,0.000408425,0,0.000243933,0.000224609,0,0,8.68908E-05,0.000243933,0.000173782,0,8.68908E-05,8.68908E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.775659415,0.001251332,0.001158071,0.001334988,0.001762323,0.001453571,0.00040033,0.000873784,0.001091634,0.00025258,0,0.001563427,0.001187238,0,0.001568385,0.001239384,0.000961663,0.000934658,0.001573276,0.001515481,0.001663231,0,0.000757741,0.001325523,0.001491964,0.001239384,0.001344214,0.000586473,0.00040033,0,0,0.00040033,0.001344214,0,0,0,0,0,0,0,0.001262901,0.00065291,0,0,0.001109413,0,0.000586473,0,0,0.00040033,0,0,0.000586473,0,0,0.000586473,0.00025258,0,0,0,0,0,0,0,0,0.00025258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435165718,0.000515302,0.000730909,0.000757806,0.000853206,0.000472178,0,0,0.000632752,0.000751391,0,0.000818042,0.000792731,0.000551201,0.000808272,0.000803216,0,0.000297911,0.000803216,0.00067381,0.000916039,0.000148956,0.000345864,0.00078729,0.000861166,0.000737955,0.000730909,0.000297911,0,0.000924933,0.162462752,0,0.065021305,0,0.000236089,0.000418171,0.000418171,0,0,0,0.000700157,0,0.000418171,0.000385045,0,0,0.000148956,0.000418171,0.000297911,0,0.000148956,0.000148956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
