1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761540007,0.000901778,0.00127909,0.00132616,0.00149311,0.000826312,0,0,0.001107317,0.001314934,0,0.001431574,0.001387279,0.000964602,0.001414477,0.001405628,0,0.000521345,0.001405628,0.001179167,0.001603068,0.000260672,0.000605262,0.001377758,0.00150704,0.001291422,0.00127909,0.000521345,0,0.001618632,0.001414477,0,0.001126607,0,0.000413156,0.0007318,0.0007318,0,0,0,0.001225274,0,0.0007318,0.000673828,0,0,0.000260672,0.0007318,0.000521345,0,0.000260672,0.000260672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001934313,0.001251332,0.348579324,0.001334988,0.001762323,0.001453571,0.00040033,0.000873784,0.001091634,0.00025258,0,0.001563427,0.001187238,0,0.001568385,0.001239384,0.000961663,0.000934658,0.158900917,0.001515481,0.001663231,0,0.000757741,0.001325523,0.001491964,0.001239384,0.001344214,0.000586473,0.00040033,0,0,0.00040033,0.001344214,0,0,0,0,0,0,0,0.001262901,0.00065291,0,0,0.001109413,0,0.000586473,0,0,0.00040033,0,0,0.000586473,0,0,0.000586473,0.00025258,0,0,0,0,0,0,0,0,0.00025258,0,0,0,0.000507103,0.000274077,0.16423314,0.000367096,0.000465549,0.000274077,6.85193E-05,0.000322071,0.000345638,0.094561665,0,0.000345638,0.156626614,0,0.000376298,0.035207521,0.000267697,0.0001086,0.000401385,0.038006083,0.000421376,6.85193E-05,0.000253551,0.000318194,0.000426794,0.068231057,0.000348589,0.00017712,6.85193E-05,0,0.000318194,0.000137039,0.000386713,0,0.000227616,0.000159097,0,0,0,0,0.000300958,0,0,0,0.000267697,0,0.000137039,0,0,0,0,0,0,0,0,0.000159097,0.0001086,0,0,0,0,0,0,0,0,0,0,0,0,0.001879958,0.000892687,0.001096154,0.001301678,0.001834316,0.000724423,0,0.000774134,0.000892687,0.458796484,0.000258045,0.001334071,0.001323583,0,0.001354199,0.001312792,0.000667035,0.000408991,0.001391458,0.143131408,0.001240512,0.000408991,0.000817982,0.001448845,0.001150732,0.001198322,0.001312792,0,0,0,0.001183124,0,0.001631339,0,0.000724423,0.000857205,0.000724423,0,0.000258045,0,0.001212923,0.000774134,0.000516089,0,0.000857205,0,0.000599161,0,0.000408991,0,0,0,0,0,0.000408991,0.000408991,0,0.000408991,0,0,0,0.000258045,0,0,0,0,0,0,0,0.000690583,0.000327919,0.000465124,0.00048224,0.163427673,0.000300477,0,0,0.000402661,0.000478158,0,0.000520572,0.404076545,0.000350764,0.000514355,0.000511137,0,0.00018958,0.000511137,0.000428788,0.000582934,9.47899E-05,0.000220095,0.000501003,0.000548015,0.000469608,0.000465124,0.00018958,0,0.000588594,0.000514355,0,0.000409675,0,0.000150238,0.000266109,0.000266109,0,0,0,0.000445554,0,0.000266109,0.000245028,0,0,9.47899E-05,0.000266109,0.00018958,0,9.47899E-05,9.47899E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.310263766,0.000500533,0.000463228,0.000533995,0.000704929,0.000581428,0.000160132,0.000349514,0.000436653,0.000101032,0,0.000625371,0.142943468,0,0.188833567,0.000495753,0.000384665,0.000373863,0.000629311,0.000606193,0.000665293,0,0.000303096,0.000530209,0.000596785,0.000495753,0.000537686,0.000234589,0.000160132,0,0,0.000160132,0.000537686,0,0,0,0,0,0,0,0.00050516,0.000261164,0,0,0.000443765,0,0.000234589,0,0,0.000160132,0,0,0.000234589,0,0,0.000234589,0.000101032,0,0,0,0,0,0,0,0,0.000101032,0,0,0,0.138646563,0.000186871,0.000279245,0.000250292,0.095543254,0.074935183,4.67177E-05,0.000219594,0.070934402,0.000214199,0,0.000235662,0.000266311,0,0.000256567,0.000237675,0.000182521,7.40458E-05,0.027640808,0.000256567,0.000287302,4.67177E-05,0.034748079,0.00021695,0.000290996,0.000231449,0.071540036,0.000120763,4.67177E-05,0,0.00021695,9.34354E-05,0.000263668,0,0.031193758,0.000108475,0,0,0,0,0.000205199,0,0,0,0.000182521,0,9.34354E-05,0,0,0,0,0,0,0,0,0.000108475,7.40458E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000442343,0.000210044,0.077633528,0.000306277,0.000431604,0.000170452,0,0.000182149,0.063223273,0.000358645,6.07164E-05,0.000313899,0.000311431,0,0.000318635,0.185644228,0.00015695,9.62332E-05,0.033067591,0.000333445,0.000291885,9.62332E-05,0.000192466,0.000340905,0.00027076,0.000281958,0.000308892,0,0,0,0.000278382,0,0.000383844,0,0.068351401,0.000201695,0.000170452,0,6.07164E-05,0,0.000285394,0.000182149,0.000121433,0,0.000201695,0,0.000140979,0,9.62332E-05,0,0,0,0,0,9.62332E-05,9.62332E-05,0,9.62332E-05,0,0,0,6.07164E-05,0,0,0,0,0,0,0,0.000330279,0.000156831,0.00022245,0.000230637,0.078161061,0.000143706,0,0,0.038707946,0.137439148,0,0.000248969,0.000241266,0.000167757,0.172443159,0.073581548,0,9.06686E-05,0.000244457,0.000205073,0.000278795,4.53343E-05,0.000105263,0.00023961,0.000262094,0.000224595,0.00022245,9.06686E-05,0,0.000281501,0.049445185,0,0.000195932,0,7.18532E-05,0.000127269,0.000127269,0,0,0,0.000213091,0,0.000127269,0.000117187,0,0,4.53343E-05,0.000127269,9.06686E-05,0,4.53343E-05,4.53343E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.007737251,0.005005328,0.004632283,0.005339952,0.007049292,0.005814283,0.001601321,0.003495136,0.004366534,0.001010321,0,0.006253709,0.004748952,0,0.00627354,0.004957534,0.00384665,0.003738632,0.006293106,0.612254457,0.006652925,0,0.003030963,0.005302091,0.005967855,0.004957534,0.005376855,0.002345892,0.001601321,0,0,0.001601321,0.005376855,0,0,0,0,0,0,0,0.005051604,0.002611642,0,0,0.00443765,0,0.002345892,0,0,0.001601321,0,0,0.002345892,0,0,0.002345892,0.001010321,0,0,0,0,0,0,0,0,0.001010321,0,0,0,0.001267757,0.000685193,0.001023897,0.000917739,0.001163871,0.000685193,0.000171298,0.000805177,0.000864096,0.393483342,0,0.000864096,0.000976475,0,0.000940745,0.000871473,0.000669243,0.000271501,0.001003462,0.095015208,0.001053441,0.000171298,0.000633879,0.000795484,0.001066986,0.000848645,0.000871473,0.000442799,0.000171298,0,0.000795484,0.000342596,0.000966782,0,0.00056904,0.000397742,0,0,0,0,0.000752396,0,0,0,0.000669243,0,0.000342596,0,0,0,0,0,0,0,0,0.000397742,0.000271501,0,0,0,0,0,0,0,0,0,0,0,0,0.000835537,0.00039675,0.00048718,0.000578524,0.000815251,0.000321966,0,0.000344059,0.00039675,0.610373764,0.000114686,0.00059292,0.000588259,0,0.000601866,0.000583463,0.00029646,0.000181774,0.000618426,0.000629841,0.000551339,0.000181774,0.000363547,0.000643931,0.000511436,0.000532587,0.000583463,0,0,0,0.000525833,0,0.00072504,0,0.000321966,0.00038098,0.000321966,0,0.000114686,0,0.000539077,0.000344059,0.000229373,0,0.00038098,0,0.000266294,0,0.000181774,0,0,0,0,0,0.000181774,0.000181774,0,0.000181774,0,0,0,0.000114686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475409,0.000256947,0.000383962,0.000344152,0.000436452,0.000256947,6.42368E-05,0.000301941,0.000324036,0.442079713,0,0.000324036,0.000366178,0,0.000352779,0.000326802,0.000250966,0.000101813,0.038006111,0.000352779,0.00039504,6.42368E-05,0.000237705,0.000298307,0.00040012,0.000318242,0.000326802,0.00016605,6.42368E-05,0,0.000298307,0.000128474,0.000362543,0,0.00021339,0.000149153,0,0,0,0,0.000282149,0,0,0,0.000250966,0,0.000128474,0,0,0,0,0,0,0,0,0.000149153,0.000101813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000690583,0.000327919,0.000465124,0.00048224,0.000542949,0.000300477,0,0,0.000402661,0.287372765,0,0.000520572,0.000504465,0.000350764,0.000514355,0.287372765,0,0.00018958,0.000511137,0.043307592,0.058876333,9.47899E-05,0.000220095,0.000501003,0.000548015,0.000469608,0.000465124,0.00018958,0,0.000588594,0.000514355,0,0.000409675,0,0.000150238,0.000266109,0.000266109,0,0,0,0.000445554,0,0.000266109,0.000245028,0,0,9.47899E-05,0.000266109,0.00018958,0,9.47899E-05,9.47899E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
