R1,F1,M1,R2,F2,M2,R3,F3,M3,R4,F4,M4
1.653212514,0.698970004,3.965260391,1.322219295,0.698970004,3.943381559,1.832508913,0.301029996,3.640490911,1.806179974,0.602059991,3.866051342
1.301029996,0.698970004,3.718475949,1.681241237,0.698970004,3.785786962,0,0,0,2.230448921,0,3.438330604
0,0,0,0,0,0,0,0,0,1.462397998,0,3.408333676
1.944482672,0,2.662948622,0,0,0,0.77815125,0,3.626694535,1.204119983,0,3.68136802
0,0,0,0,0,0,0,0,0,1.361727836,0.301029996,3.465477829
2.184691431,0,2.714808585,0,0,0,2.053078443,0,3.39707055,1.681241237,0,3.380338025
0,0,0,0,0,0,1.176091259,0,3.017196484,0,0,0
2.204119983,0,2.714808585,0,0,0,0,0,0,0,0,0
2.068185862,0,3.106300143,0,0,0,0,0,0,0,0,0
2.100370545,0,3.379124146,1.982271233,0,3.364271784,0,0,0,0,0,0
1.544068044,0.477121255,4.045709231,1.643452676,0,3.623207543,1.544068044,0.477121255,3.782922016,0.954242509,0.477121255,3.881793477
0,0,0,0,0,0,0,0,0,1.819543936,0.301029996,3.790464789
1.977723605,0,3.13008747,0,0,0,0,0,0,0,0,0
1.672097858,0,3.384758869,0,0,0,0,0,0,2.11058971,0,3.411049154
2.146128036,0,3.474596156,0,0,0,0,0,0,1.959041392,0,3.503709726
1.903089987,0,3.443817832,0,0,0,0,0,0,0,0,0
2.235528447,0.301029996,3.455452674,1.929418926,0.301029996,3.750534604,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.170261715,0.301029996,3.453113434
0,0,0,0,0,0,2.068185862,0,3.115372737,2.100370545,0,3.411049154
2.146128036,0,2.714808585,1.568201724,0,3.407626509,0,0,0,0,0,0
0,0,0,1.568201724,0,3.679763559,0.77815125,0.301029996,3.834454005,0.301029996,0,3.408333676
0,0,0,1.963787827,0,3.755293519,2.012837225,0.301029996,4.007163375,0,0,0
1.84509804,0.602059991,4.014582971,0.301029996,0.602059991,3.814525908,2.033423755,0.301029996,3.599711248,0,0,0
1.041392685,0.301029996,3.603927334,0,0,0,0,0,0,0,0,0
2.033423755,0,3.089745848,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.250420002,0,3.39624166
0,0,0,0,0,0,1.113943352,0,3.017196484,0,0,0
2.004321374,0,3.163475845,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.170261715,0,3.198522983
0,0,0,0,0,0,0,0,0,2.167317335,0,3.200960356
1.278753601,0,3.284248655,0,0,0,0,0,0,0,0,0
1.959041392,0,2.974058898,0,0,0,0,0,0,2.193124598,0,3.110019159
2.201397124,0,2.987384586,0,0,0,1.079181246,0,3.017196484,0,0,0
1.505149978,0,3.576118889,0,0,0,2.187520721,0,3.573656945,1.579783597,0,3.541818285
1.531478917,0.301029996,3.394911779,1.799340549,0.477121255,3.663058042,0,0,0,1.361727836,0.698970004,3.98936012
1.986771734,0.602059991,3.851221113,1.763427994,0.477121255,4.243583011,0.77815125,0.301029996,4.135484,1.986771734,0.301029996,3.912356826
1.51851394,0,3.409187392,0,0,0,0,0,0,0,0,0
1.51851394,0.477121255,3.736710772,0,0,0,2.049218023,0.301029996,3.412340527,2.127104798,0,3.71207915
1.919078092,0,3.576118889,0,0,0,0,0,0,0,0,0
1.832508913,0.77815125,4.195768642,0,0,0,0,0,0,1.204119983,0.301029996,4.087271611
1.86923172,0.602059991,3.856187579,0,0,0,0,0,0,0,0,0
1.544068044,0,3.258996253,0,0,0,1.913813852,0,3.229092829,1.176091259,0,3.216983856
2.187520721,0,3.169302314,0,0,0,0,0,0,0,0,0
2.187520721,0,3.156222197,0,0,0,0,0,0,0,0,0
2.068185862,0,2.714808585,0,0,0,0,0,0,1.86332286,0,3.139879086
0,0,0,1.851258349,0.301029996,3.425689956,0,0,0,0,0,0
0,0,0,0,0,0,2.214843848,0,3.315926935,0,0,0
1.740362689,0.698970004,3.598950717,1.672097858,0.301029996,3.647432525,0,0,0,0,0,0
1.986771734,0,3.163475845,2.1430148,0,3.001568332,0,0,0,1.838849091,0,3.372531098
0,0,0,1.146128036,0,2.833780746,1.62324929,0.301029996,3.587454687,0,0,0
0,0,0,0,0,0,0,0,0,1.838849091,0.301029996,3.570681974
0,0,0,0,0,0,0,0,0,2.130333768,0,3.200074488
2.195899652,0,3.169302314,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.053078443,0,3.39707055,0,0,0
1.832508913,0,3.723687452,1.69019608,0.602059991,3.792039671,0,0,0,0,0,0
0,0,0,1.954242509,0.301029996,3.860954974,0,0,0,0,0,0
1.278753601,0,3.098997634,0,0,0,0,0,0,1.924279286,0,3.064697031
0,0,0,0,0,0,0,0,0,2.250420002,0,3.39624166
0,0,0,0,0,0,0,0,0,1.301029996,0,3.408333676
0,0,0,0,0,0,2.214843848,0,3.315926935,0,0,0
0,0,0,1.301029996,0.301029996,3.417693817,0,0,0,0,0,0
0,0,0,0,0,0,1.51851394,0.301029996,3.480096213,0,0,0
1.826074803,0,3.355710667,0,0,0,0,0,0,0,0,0
0,0,0,1.643452676,0.301029996,3.814116722,0.84509804,0.84509804,4.066880336,0,0,0
0,0,0,0,0,0,2.238046103,0,3.118691333,0,0,0
2.230448921,0,3.201377993,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.212187604,0,3.39624166
1.255272505,0.301029996,2.990682227,1.806179974,0,3.139879086,2.164352856,0,3.138173761,0,0,0
1.544068044,0,3.638647608,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.113943352,0,3.017196484,0,0,0
0,0,0,0,0,0,2.033423755,0,3.494802604,0,0,0
1.716003344,0,3.108157396,1.278753601,0.301029996,3.557673106,0,0,0,0,0,0
0,0,0,0,0,0,1.681241237,0.301029996,3.731811367,0,0,0
1.579783597,0,3.108157396,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.071882007,0,3.115372737,0,0,0
0,0,0,0,0,0,2.201397124,0,3.139835676,1.579783597,0,3.610660163
0,0,0,1.531478917,0.301029996,3.911403448,2.041392685,0,3.700080264,0,0,0
0,0,0,0,0,0,0,0,0,1.799340549,0.301029996,3.592398835
0,0,0,0,0,0,0,0,3.295577571,0,0,0
0,0,0,0,0,0,1.612783857,0,3.414484116,1.556302501,0,3.408333676
0,0,0,0,0,0,1.826074803,0,3.741403917,1.892094603,0.301029996,4.038554501
1.716003344,0,3.510764622,1.897627091,0,3.732982197,0,0,0,0,0,0
0,0,0,1.079181246,0.477121255,3.522046244,1.806179974,0.477121255,3.580203298,0,0,0
0,0,0,0,0,0,2.049218023,0.301029996,3.439203756,1.740362689,0,3.680335513
0,0,0,1.707570176,0,3.021147551,0,0,0,0,0,0
0,0,0,1.698970004,0,3.395970697,0,0,0,0,0,0
1.113943352,0,3.098997634,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2.033423755,0,2.931339283,0,0,0
2.071882007,0,3.089745848,2.152288344,0,3.305544385,0,0,0,0,0,0
1.72427587,0.477121255,3.632749181,1.568201724,0,3.407626509,1.681241237,0.301029996,3.440057256,1.995635195,0.301029996,3.734421719
0,0,0,2.093421685,0,3.344473291,2.139879086,0,3.595812588,0,0,0
2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,0
0,0,0,1.919078092,0.602059991,3.87568003,0,0,0,0,0,0
1.146128036,0.477121255,3.822584519,1.69019608,0.77815125,4.328966295,0.602059991,0,3.434456691,0,0,0
0,0,0,0,0,0,0,0,0,1.886490725,0.301029996,3.785505508
0,0,0,0,0,0,1.995635195,0.602059991,3.694895657,1.851258349,0.301029996,3.788051478
