1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276
0.001289542,0.000834221,0.000772047,0.000889992,0.001174882,0.000969047,0.000266887,0.000582523,0.000727756,0.000168387,0,0.001042285,0.000791492,0,0.00104559,0.000826256,0.000641108,0.000623105,0.001048851,0.001010321,0.666401336,0,0.00050516,0.000883682,0.000994642,0.000826256,0.000896143,0.000390982,0.000266887,0,0,0.000266887,0.000896143,0,0,0,0,0,0,0,0.000841934,0.000435274,0,0,0.000739608,0,0.000390982,0,0,0.000266887,0,0,0.000390982,0,0,0.000390982,0.000168387,0,0,0,0,0,0,0,0,0.000168387,0,0,0,0.000447444,0.000241833,0.000361376,0.000323908,0.000410778,0.000241833,6.04582E-05,0.00028418,0.000304975,0.000277199,0,0.000304975,0.000344638,0,0.000332028,0.000307579,0.000236204,9.5824E-05,0.000354163,0.000332028,0.558075705,6.04582E-05,0.000223722,0.000280759,0.000376583,0.000299522,0.000307579,0.000156282,6.04582E-05,0,0.000280759,0.000120916,0.068584687,0,0.000200838,0.00014038,0,0,0,0,0.000265552,0,0,0,0.000236204,0,0.000120916,0,0,0,0,0,0,0,0,0.00014038,9.5824E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000208884,0.059611681,0.000121795,0.000144631,0.000203813,8.04914E-05,0,8.60148E-05,9.91875E-05,0.00016936,2.86716E-05,0.00014823,0.000147065,0,0.000150467,0.000145866,7.4115E-05,4.54434E-05,0.000154606,0.00015746,0.372291327,4.54434E-05,9.08869E-05,0.000160983,0.000127859,0.000133147,0.000145866,0,0,0,0.000131458,0,0.054559225,0,8.04914E-05,9.5245E-05,8.04914E-05,0,2.86716E-05,0,0.000134769,8.60148E-05,5.73432E-05,0,9.5245E-05,0,6.65734E-05,0,4.54434E-05,0,0,0,0,0,4.54434E-05,4.54434E-05,0,4.54434E-05,0,0,0,2.86716E-05,0,0,0,0,0,0,0,0.000155029,0.250362979,0.000104416,0.000108258,0.012310539,6.7454E-05,0,0,9.03932E-05,0.000107342,0,0.000116863,0.000113247,7.8743E-05,0.000115467,0.000114745,0,4.25587E-05,0.000114745,9.62585E-05,0.183338689,2.12794E-05,4.94092E-05,0.00011247,0.000123024,0.000105422,0.000104416,4.25587E-05,0,0.000132133,0.000115467,0,9.19679E-05,0,3.3727E-05,5.97387E-05,5.97387E-05,0,0,0,0.000100022,0,5.97387E-05,5.50064E-05,0,0,2.12794E-05,5.97387E-05,4.25587E-05,0,2.12794E-05,2.12794E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001074262,0.000510107,0.125901169,0.000743816,0.00104818,0.000413956,0,0.000442362,0.204552943,0.08797047,0.000147454,0.000762326,0.000756333,0,0.000773828,0.000750167,0.000381163,0.000233709,0.000795119,0.000809796,0.000708864,0.000233709,0.000467418,0.000827912,0.000657561,0.000684755,0.000750167,0,0,0,0.000676071,0,0.000932194,0,0.000413956,0.000489832,0.000413956,0,0.000147454,0,0.000693099,0.000442362,0.000294908,0,0.000489832,0,0.000342378,0,0.000233709,0,0,0,0,0,0.000233709,0.000233709,0,0.000233709,0,0,0,0.000147454,0,0,0,0,0,0,0,0.000949551,0.000450889,0.256457597,0.00066308,0.000746555,0.000413156,0,0,0.222017031,0.000657467,0,0.000715787,0.00069364,0.000482301,0.000707238,0.000702814,0,0.000260672,0.000702814,0.000589584,0.000801534,0.000130336,0.000302631,0.000688879,0.00075352,0.000645711,0.000639545,0.000260672,0,0.000809316,0.000707238,0,0.000563303,0,0.000206578,0.0003659,0.0003659,0,0,0,0.000612637,0,0.0003659,0.000336914,0,0,0.000130336,0.0003659,0.000260672,0,0.000130336,0.000130336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002579084,0.001668443,0.001544094,0.001779984,0.707278928,0.001938094,0.000533774,0.001165045,0.001455511,0.000336774,0,0.00208457,0.001582984,0,0.00209118,0.001652511,0.001282217,0.001246211,0.002097702,0.002020642,0.002217642,0,0.001010321,0.001767364,0.001989285,0.001652511,0.001792285,0.000781964,0.000533774,0,0,0.000533774,0.001792285,0,0,0,0,0,0,0,0.001683868,0.000870547,0,0,0.001479217,0,0.000781964,0,0,0.000533774,0,0,0.000781964,0,0,0.000781964,0.000336774,0,0,0,0,0,0,0,0,0.000336774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000835537,0.238446725,0.00048718,0.000578524,0.245390699,0.000321966,0,0.000344059,0.00039675,0.00067744,0.000114686,0.00059292,0.000588259,0,0.000601866,0.000583463,0.00029646,0.000181774,0.000618426,0.000629841,0.000551339,0.000181774,0.000363547,0.000643931,0.000511436,0.000532587,0.000583463,0,0,0,0.000525833,0,0.00072504,0,0.000321966,0.00038098,0.000321966,0,0.000114686,0,0.000539077,0.000344059,0.000229373,0,0.00038098,0,0.000266294,0,0.000181774,0,0,0,0,0,0.000181774,0.000181774,0,0.000181774,0,0,0,0.000114686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000644771,0.000417111,0.000386024,0.000444996,0.000587441,0.000484524,0.000133443,0.000291261,0.000363878,8.41934E-05,0,0.000521142,0.000395746,0,0.000522795,0.000413128,0.384985574,0.000311553,0.000524425,0.00050516,0.00055441,0,0.00025258,0.000441841,0.000497321,0.000413128,0.000448071,0.000195491,0.000133443,0,0,0.000133443,0.000448071,0,0,0,0,0,0,0,0.000420967,0.000217637,0,0,0.000369804,0,0.000195491,0,0,0.000133443,0,0,0.000195491,0,0,0.000195491,8.41934E-05,0,0,0,0,0,0,0,0,8.41934E-05,0,0,0,0.000380327,0.000205558,0.000307169,0.000275322,0.000349161,0.000205558,5.13895E-05,0.000241553,0.000259229,0.000235619,0,0.000259229,0.000292943,0,0.000282223,0.000261442,0.401746804,8.14504E-05,0.000301039,0.000282223,0.000316032,5.13895E-05,0.000190164,0.000238645,0.000320096,0.000254593,0.000261442,0.00013284,5.13895E-05,0,0.000238645,0.000102779,0.000290035,0,0.000170712,0.000119323,0,0,0,0,0.000225719,0,0,0,0.000200773,0,0.000102779,0,0,0,0,0,0,0,0,0.000119323,8.14504E-05,0,0,0,0,0,0,0,0,0,0,0,0,1.98937E-05,9.44643E-06,1.15995E-05,1.37744E-05,1.94107E-05,7.66585E-06,0,8.19189E-06,9.44643E-06,1.61295E-05,2.73063E-06,1.41172E-05,1.40062E-05,0,1.43301E-05,1.3892E-05,0.012712495,4.32795E-06,1.47244E-05,1.49962E-05,1.31271E-05,4.32795E-06,8.65589E-06,1.53317E-05,1.21771E-05,1.26807E-05,1.3892E-05,0,0,0,1.25198E-05,0,1.72628E-05,0,7.66585E-06,9.07096E-06,7.66585E-06,0,2.73063E-06,0,1.28352E-05,8.19189E-06,5.46126E-06,0,9.07096E-06,0,6.34033E-06,0,4.32795E-06,0,0,0,0,0,0.155810387,4.32795E-06,0,4.32795E-06,0,0,0,2.73063E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001934313,0.001251332,0.001158071,0.001334988,0.001762323,0.001453571,0.00040033,0.000873784,0.001091634,0.00025258,0,0.626934331,0.001187238,0,0.001568385,0.001239384,0.000961663,0.000934658,0.001573276,0.001515481,0.001663231,0,0.000757741,0.001325523,0.001491964,0.001239384,0.001344214,0.000586473,0.00040033,0,0,0.00040033,0.001344214,0,0,0,0,0,0,0,0.001262901,0.00065291,0,0,0.001109413,0,0.000586473,0,0,0.00040033,0,0,0.000586473,0,0,0.000586473,0.00025258,0,0,0,0,0,0,0,0,0.00025258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001253305,0.000595125,0.00073077,0.000867786,0.245798324,0.000482948,0,0.000516089,0.000595125,0.001016161,0.00017203,0.000889381,0.000882389,0,0.000902799,0.000875195,0.00044469,0.000272661,0.000927639,0.000944762,0.000827008,0.000272661,0.000545321,0.000965897,0.000767155,0.000798881,0.000875195,0,0,0,0.00078875,0,0.001087559,0,0.000482948,0.00057147,0.000482948,0,0.00017203,0,0.000808615,0.000516089,0.000344059,0,0.22915957,0,0.000399441,0,0.000272661,0,0,0,0,0,0.000272661,0.000272661,0,0.000272661,0,0,0,0.00017203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070514492,0.091119721,0.000105279,0.000121363,0.000160211,0.000132143,3.63937E-05,7.94349E-05,9.92394E-05,2.29618E-05,0,0.00014213,0.000107931,0,0.014400627,0.000112671,8.74239E-05,8.49689E-05,0.000143025,0.000137771,0.242075754,0,6.88855E-05,0.000120502,0.000135633,0.000112671,0.024562452,5.33157E-05,3.63937E-05,0,0,3.63937E-05,0.012342327,0,0,0,0,0,0,0,0.114924001,5.93555E-05,0,0,0.000100856,0,5.33157E-05,0,0,3.63937E-05,0,0,0.005384889,0,0,0.005384889,2.29618E-05,0,0,0,0,0,0,0,0,2.29618E-05,0,0,0,0.000475409,0.282899002,0.000383962,0.000344152,0.000436452,0.000256947,6.42368E-05,0.000301941,0.097534803,0.000294523,0,0.000324036,0.000366178,0,0.000352779,0.000326802,0.000250966,0.000101813,0.038006111,0.000352779,0.039899067,6.42368E-05,0.000237705,0.000298307,0.00040012,0.000318242,0.000326802,0.00016605,6.42368E-05,0,0.000298307,0.000128474,0.000362543,0,0.00021339,0.000149153,0,0,0,0,0.000282149,0,0,0,0.000250966,0,0.000128474,0,0,0,0,0,0,0,0,0.000149153,0.000101813,0,0,0,0,0,0,0,0,0,0,0,0,0.000578449,0.329882331,0.000337278,0.000400516,0.000564405,0.000222899,0,0.000238195,0.000274673,0.000468997,7.93983E-05,0.000410483,0.000407256,0,0.000416677,0.000403936,0.000205242,0.000125843,0.000428141,0.000436044,0.000381696,0.000125843,0.000251687,0.000445799,0.000354071,0.000368714,0.000403936,0,0,0,0.000364038,0,0.050696996,0,0.000222899,0.000263755,0.000222899,0,7.93983E-05,0,0.000373207,0.000238195,0.000158797,0,0.000263755,0,0.000184357,0,0.000125843,0,0,0,0,0,0.000125843,0.000125843,0,0.000125843,0,0,0,7.93983E-05,0,0,0,0,0,0,0,0.00029217,0.222114823,0.000196783,0.000204025,0.000229709,0.000127125,0,0,0.017206001,0.000202297,0,0.000220242,0.000213428,0.0001484,0.000217612,0.00021625,0,8.02068E-05,0.00021625,0.00018141,0.197547362,4.01034E-05,9.31173E-05,0.000211963,0.000231852,0.00019868,0.000196783,8.02068E-05,0,0.00024902,0.000217612,0,0.000173324,0,6.35624E-05,0.000112585,0.000112585,0,0,0,0.000188504,0,0.000112585,0.000103666,0,0,4.01034E-05,0.000112585,8.02068E-05,0,4.01034E-05,4.01034E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000515817,0.000333689,0.000308819,0.000355997,0.000469953,0.465530263,0.000106755,0.000233009,0.000291102,6.73547E-05,0,0.000416914,0.000316597,0,0.125889045,0.000330502,0.000256443,0.000249242,0.00041954,0.000404128,0.000443528,0,0.000202064,0.000353473,0.000397857,0.000330502,0.000358457,0.000156393,0.000106755,0,0,0.000106755,0.000358457,0,0,0,0,0,0,0,0.000336774,0.000174109,0,0,0.000295843,0,0.000156393,0,0,0.000106755,0,0,0.000156393,0,0,0.000156393,6.73547E-05,0,0,0,0,0,0,0,0,6.73547E-05,0,0,0,0.001086649,0.000587308,0.000877626,0.000786634,0.000997604,0.000587308,0.000146827,0.000690152,0.000740653,0.000673196,0,0.000740653,0.000836979,0,0.242712115,0.000746977,0.000573637,0.000232715,0.00086011,0.000806353,0.000902949,0.000146827,0.000543325,0.000681844,0.000914559,0.00072741,0.000746977,0.000379542,0.000146827,0,0.27341931,0.000293654,0.000828671,0,0.000487749,0.000340922,0,0,0,0,0.000644911,0,0,0,0.000573637,0,0.000293654,0,0,0,0,0,0,0,0,0.000340922,0.000232715,0,0,0,0,0,0,0,0,0,0,0,0,0.000417768,0.000198375,0.00024359,0.000289262,0.000407626,0.000160983,0,0.00017203,0.000198375,0.00033872,5.73432E-05,0.00029646,0.00029413,0,0.361420664,0.000291732,0.00014823,9.08869E-05,0.000309213,0.000314921,0.000275669,9.08869E-05,0.000181774,0.000321966,0.000255718,0.000266294,0.000291732,0,0,0,0.158012849,0,0.00036252,0,0.000160983,0.00019049,0.000160983,0,5.73432E-05,0,0.000269538,0.00017203,0.000114686,0,0.00019049,0,0.000133147,0,9.08869E-05,0,0,0,0,0,9.08869E-05,9.08869E-05,0,9.08869E-05,0,0,0,5.73432E-05,0,0,0,0,0,0,0,0.001085201,0.000515302,0.000730909,0.000757806,0.256814915,0.000472178,0,0,0.000632752,0.000751391,0,0.000818042,0.000792731,0.000551201,0.000808272,0.000803216,0,0.000297911,0.000803216,0.00067381,0.000916039,0.000148956,0.000345864,0.00078729,0.000861166,0.000737955,0.000730909,0.000297911,0,0.000924933,0.324117232,0,0.000643775,0,0.000236089,0.000418171,0.000418171,0,0,0,0.000700157,0,0.000418171,0.000385045,0,0,0.000148956,0.000418171,0.000297911,0,0.000148956,0.000148956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000633879,0.000342596,0.000511949,0.00045887,0.000581936,0.000342596,8.56491E-05,0.000402588,0.000432048,0.000392698,0,0.000432048,0.000488238,0,0.000470372,0.000435737,0.000334622,0.000135751,0.000501731,0.000470372,0.00052672,8.56491E-05,0.000316939,0.477688308,0.000533493,0.000424322,0.000435737,0.0002214,8.56491E-05,0,0.000397742,0.000171298,0.000483391,0,0.00028452,0.000198871,0,0,0,0,0.000376198,0,0,0,0.000334622,0,0.000171298,0,0,0,0,0,0,0,0,0.000198871,0.000135751,0,0,0,0,0,0,0,0,0,0,0,0,0.000626653,0.000297562,0.000365385,0.000433893,0.000611439,0.000241474,0,0.000258045,0.000297562,0.00050808,8.60148E-05,0.00044469,0.000441194,0,0.0004514,0.000437597,0.133629432,0.00013633,0.000463819,0.000472381,0.000413504,0.00013633,0.000272661,0.290251981,0.000383577,0.000399441,0.000437597,0,0,0,0.000394375,0,0.00054378,0,0.000241474,0.000285735,0.000241474,0,8.60148E-05,0,0.000404308,0.000258045,0.00017203,0,0.000285735,0,0.00019972,0,0.00013633,0,0,0,0,0,0.00013633,0.00013633,0,0.00013633,0,0,0,8.60148E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001879958,0.35796765,0.001096154,0.001301678,0.001834316,0.000724423,0,0.000774134,0.000892687,0.001524241,0.000258045,0.001334071,0.001323583,0,0.001354199,0.001312792,0.000667035,0.000408991,0.001391458,0.001417143,0.001240512,0.000408991,0.000817982,0.001448845,0.001150732,0.001198322,0.001312792,0,0,0,0.001183124,0,0.001631339,0,0.000724423,0.000857205,0.000724423,0,0.000258045,0,0.001212923,0.000774134,0.000516089,0,0.000857205,0,0.000599161,0,0.000408991,0,0,0,0,0,0.000408991,0.000408991,0,0.000408991,0,0,0,0.000258045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
